x_axis,y_axis,is_anomaly
195,-1233.2459,0
196,-1227.1991,0
197,-1407.1351,0
198,-1426.5335,0
199,-1314.3617,0
200,-1397.1776,0
201,-1326.7038,0
202,-1392.059,0
203,-1550.693,0
204,-1428.3401,0
205,-1002.9955,0
206,-569.05174,0
207,-216.90843,0
208,723.04328,0
209,925.18017,0
210,1192.3819,0
211,890.24786,0
212,557.82948,0
213,-15.156718,0
214,-175.50745,0
215,-479.64363,0
216,-823.24308,0
217,-918.97538,0
218,-1224.2602,0
219,-1349.9276,0
220,-1356.3112,0
221,-1418.0915,0
222,-1523.029,0
223,-1315.4056,0
224,-1008.7042,0
225,-815.1398,0
226,-853.24895,0
227,-1187.3863,0
228,-1171.2289,0
229,-696.23931,0
230,73.971578,0
231,592.29898,0
232,1023.2123,0
233,1299.9457,0
234,1125.1208,0
235,599.5001,0
236,254.64909,0
237,-169.86142,0
238,-297.35134,0
239,-376.06152,0
240,-923.27735,0
241,-1121.9256,0
242,-969.58509,0
243,-1147.7647,0
244,-1322.4061,0
245,-930.81366,0
246,-811.96973,0
247,-673.26465,0
248,-1088.1193,0
249,-1201.7089,0
250,-1343.8843,0
251,-1152.5917,0
252,-842.72227,0
253,-356.35151,0
254,45.555163,0
255,610.10498,0
256,1152.0895,0
257,1686.3572,0
258,1426.2091,0
259,954.47493,0
260,600.72378,0
261,-5.0678884,0
262,-110.68047,0
263,-362.79397,0
264,-392.76179,0
265,-438.00907,0
266,-381.80258,0
267,-827.7403,0
268,-1300.6718,0
269,-1203.821,0
270,-1117.117,0
271,-1136.0449,0
272,-1317.8335,0
273,-1397.8183,0
274,-1413.4122,0
275,-1139.2066,0
276,-883.96526,0
277,-262.89723,0
278,479.71455,0
279,965.51573,0
280,1424.959,0
281,1294.1554,0
282,783.83813,0
283,168.99462,0
284,-421.24328,0
285,-740.02889,0
286,-840.27786,0
287,-1031.4959,0
288,-1170.3604,0
289,-1490.4114,0
290,-1446.5811,0
291,-1253.7609,0
292,-1146.6309,0
293,-1118.7008,0
294,-1167.602,0
295,-1303.0595,0
296,-1452.5266,0
297,-1311.8582,0
298,-1188.1389,0
299,-825.4357,0
300,-407.9933,0
301,207.59584,0
302,485.79012,0
303,769.3334,0
304,1344.896,0
305,1237.8027,0
306,710.99003,0
307,241.98923,0
308,-217.59493,0
309,-513.50995,0
310,-852.54389,0
311,-1043.0427,0
312,-1359.6194,0
313,-1447.9141,0
314,-1668.045,0
315,-1609.606,0
316,-1267.895,0
317,-1249.6068,0
318,-1406.6998,0
319,-1189.3512,0
320,-1268.1508,0
321,-1225.3218,0
322,-1001.3139,0
323,-452.66861,0
324,1.7823743,0
325,597.5379,0
326,1058.6484,0
327,1412.9255,0
328,1130.4692,0
329,766.63749,0
330,310.51361,0
331,-16.031446,0
332,-51.683545,0
333,-242.50268,0
334,-748.19057,0
335,-1095.4786,0
336,-1161.549,0
337,-1265.822,0
338,-1191.0992,0
339,-872.24714,0
340,-783.23261,0
341,-905.18613,0
342,-1240.2575,0
343,-1506.4677,0
344,-1320.5548,0
345,-1391.9354,0
346,-964.21593,0
347,-407.51607,0
348,127.37614,0
349,407.31414,0
350,815.01675,0
351,1016.4228,0
352,898.82661,0
353,530.64536,0
354,-40.237642,0
355,-205.1659,0
356,-451.27575,0
357,-564.75051,0
358,-651.15953,0
359,-933.68752,0
360,-1116.0615,0
361,-1023.982,0
362,-1105.4516,0
363,-1129.3671,0
364,-1121.9765,0
365,-1299.1015,0
366,-1210.9165,0
367,-1271.0661,0
368,-1242.5601,0
369,-1141.0278,0
370,-887.70776,0
371,-539.31122,0
372,6.1019619,0
373,545.78858,0
374,1250.1056,0
375,1077.9091,0
376,589.7604,0
377,220.77161,0
378,-172.05288,0
379,-456.91041,0
380,-637.0316,0
381,-899.89784,0
382,-1101.4654,0
383,-1238.8608,0
384,-1178.6609,0
385,-1201.7061,0
386,-1315.2652,0
387,-1457.5413,0
388,-1274.4783,0
389,-1158.142,0
390,-1030.8595,0
391,-1067.8415,0
392,-1218.066,0
393,-898.24329,0
394,-472.86417,0
395,-19.322305,0
396,896.31723,0
397,1536.4408,0
398,2217.5599,0
399,1948.0232,0
400,1335.5506,0
401,749.12338,0
402,178.79905,0
403,-414.20222,0
404,-655.71801,0
405,-827.00097,0
406,-998.35631,0
407,-1085.3823,0
408,-1144.6458,0
409,-1070.8689,0
410,-1010.6752,0
411,-906.54182,0
412,-750.44536,0
413,-743.31015,0
414,-921.27331,0
415,-1290.0683,0
416,-1223.6351,0
417,-762.47809,0
418,10.809189,0
419,411.83288,0
420,916.12251,0
421,1113.3773,0
422,1113.964,0
423,580.15696,0
424,87.809005,0
425,-178.55404,0
426,-345.83391,0
427,-424.6731,0
428,-677.89758,0
429,-1071.1779,0
430,-1299.9641,0
431,-1268.8038,0
432,-1432.0015,0
433,-1321.0434,0
434,-1276.9091,0
435,-1378.2822,0
436,-1252.46,0
437,-1152.2424,0
438,-1133.5303,0
439,-1176.7089,0
440,-511.43405,0
441,101.0808,0
442,431.54578,0
443,690.31192,0
444,1101.4057,0
445,1285.18,0
446,972.08717,0
447,443.30989,0
448,-91.34168,0
449,-385.15207,0
450,-508.21265,0
451,-648.60806,0
452,-859.87199,0
453,-979.37274,0
454,-1212.847,0
455,-1224.7983,0
456,-969.44009,0
457,-926.67248,0
458,-1167.7336,0
459,-1237.756,0
460,-1289.4098,0
461,-1263.1481,0
462,-1255.9483,0
463,-1017.7971,0
464,-693.41487,0
465,-67.201444,0
466,343.96228,0
467,601.47421,0
468,1127.9824,0
469,1036.5986,0
470,667.09576,0
471,154.97259,0
472,-292.7977,0
473,-499.98485,0
474,-671.30421,0
475,-968.93994,0
476,-1221.5003,0
477,-1446.9651,0
478,-1385.2911,0
479,-1219.5971,0
480,-1638.1071,0
481,-1564.7637,0
482,-1285.7511,0
483,-1299.1683,0
484,-1421.2383,0
485,-1345.5721,0
486,-1117.4362,0
487,-534.78387,0
488,-124.86483,0
489,351.57216,0
490,820.31681,0
491,1278.3176,0
492,1488.1918,0
493,1082.9044,0
494,636.68523,0
495,157.29591,0
496,-130.71851,0
497,-436.59869,0
498,-660.46162,0
499,-873.50225,0
500,-1139.4636,0
501,-917.9858,0
502,-1144.8296,0
503,-1267.9849,0
504,-1304.9732,0
505,-1359.3771,0
506,-1343.6782,0
507,-1319.4589,0
508,-1091.6849,0
509,-1051.8078,0
510,-660.48105,0
511,-1.7061022,0
512,486.74193,0
513,1077.2993,0
514,1379.8924,0
515,1493.7042,0
516,1386.4647,0
517,992.41875,0
518,280.49962,0
519,-244.03574,0
520,-376.69847,0
521,-481.79442,0
522,-431.06323,0
523,-1011.3037,0
524,-1312.1479,0
525,-1284.018,0
526,-1277.1458,0
527,-1431.608,0
528,-1286.8858,0
529,-1248.4665,0
530,-1182.3701,0
531,-1418.0182,0
532,-1522.6448,0
533,-1501.5793,0
534,-958.7339,0
535,-244.66807,0
536,153.49232,0
537,579.13276,0
538,1085.658,0
539,1325.1967,0
540,1169.8566,0
541,569.49081,0
542,263.41838,0
543,-232.11448,0
544,-478.83284,0
545,-733.21115,0
546,-1021.5433,0
547,-1099.617,0
548,-1196.4605,0
549,-1393.8562,0
550,-1370.2682,0
551,-1302.7497,0
552,-1040.917,0
553,-1133.3433,0
554,-1211.9595,0
555,-1123.3854,0
556,-1223.2983,0
557,-1088.7091,0
558,-665.30935,0
559,38.460059,0
560,602.84515,0
561,979.50161,0
562,1348.9294,0
563,1123.0078,0
564,524.98753,0
565,228.10886,0
566,-247.9438,0
567,-456.29242,0
568,-555.74678,0
569,-807.99302,0
570,-948.73143,0
571,-1242.4077,0
572,-1245.7635,0
573,-1196.5686,0
574,-1423.7466,0
575,-1431.9153,0
576,-1152.9923,0
577,-765.11451,0
578,-603.59807,0
579,-803.66584,0
580,-1090.4016,0
581,-803.35161,0
582,-517.08284,0
583,-149.90556,0
584,365.58782,0
585,998.04761,0
586,1053.0898,0
587,1056.5578,0
588,959.77242,0
589,832.08655,0
590,355.0042,0
591,-75.32552,0
592,-457.33176,0
593,-814.29794,0
594,-1084.8974,0
595,-1290.1891,0
596,-1384.2599,0
597,-1447.6397,0
598,-1611.0333,0
599,-1449.8465,0
600,-1294.9354,0
601,-1060.1003,0
602,-1246.7291,0
603,-1384.652,0
604,-1073.3367,0
605,-453.10992,0
606,-94.932839,0
607,303.47797,0
608,1090.3806,0
609,1313.4438,0
610,1076.1266,0
611,622.56707,0
612,189.38345,0
613,-191.08984,0
614,-364.8283,0
615,-536.28544,0
616,-732.25335,0
617,-969.61096,0
618,-1122.7245,0
619,-1148.7631,0
620,-1191.0327,0
621,-1280.0643,0
622,-1231.6753,0
623,-1127.7019,0
624,-1234.1875,0
625,-1117.8556,0
626,-1277.0295,0
627,-1343.0768,0
628,-1043.2853,0
629,-500.49365,0
630,184.07757,0
631,662.77237,0
632,1103.8089,0
633,1256.145,0
634,966.30915,0
635,336.80114,0
636,14.13893,0
637,-397.80932,0
638,-652.65526,0
639,-752.19059,0
640,-798.18256,0
641,-1080.6033,0
642,-1050.533,0
643,-1022.8172,0
644,-1103.941,0
645,-1286.4708,0
646,-1183.6895,0
647,-1099.3665,0
648,-896.75573,0
649,-1015.4802,0
650,-1170.6417,0
651,-1040.9998,0
652,-741.98433,0
653,-237.9314,0
654,212.57279,0
655,638.16095,0
656,1184.7337,0
657,1029.6476,0
658,516.15435,0
659,569.97811,0
660,466.81198,0
661,155.55177,0
662,-170.23633,0
663,-771.76691,0
664,-1006.3645,0
665,-1106.4627,0
666,-1215.4057,0
667,-1423.5382,0
668,-1218.1115,0
669,-1112.0513,0
670,-1114.5368,0
671,-1256.0371,0
672,-1334.5795,0
673,-1046.537,0
674,-1090.0229,0
675,-700.1091,0
676,-400.74822,0
677,92.307658,0
678,535.89312,0
679,978.29101,0
680,1202.3701,0
681,513.9814,0
682,-12.358743,0
683,-530.91465,0
684,-732.61341,0
685,-723.03187,0
686,-851.85986,0
687,-1102.4468,0
688,-1243.9663,0
689,-1304.1757,0
690,-1502.3456,0
691,-1473.7407,0
692,-1245.3393,0
693,-1236.006,0
694,-1141.4812,0
695,-1213.3562,0
696,-1178.5743,0
697,-1052.5408,0
698,-770.16523,0
699,-427.71223,0
700,-227.09195,0
701,456.45569,0
702,860.99629,0
703,1247.2702,0
704,1076.1383,0
705,590.87426,0
706,356.76549,0
707,-297.39966,0
708,-604.18577,0
709,-665.41248,0
710,-886.51243,0
711,-1110.4846,0
712,-1303.0296,0
713,-1504.0612,0
714,-1536.9829,0
715,-1226.6246,0
716,-857.15509,0
717,-746.74705,0
718,-752.33977,0
719,-1054.3849,0
720,-1196.0269,0
721,-1291.8875,0
722,-864.47204,0
723,-458.30173,0
724,163.69042,0
725,834.42941,0
726,1262.1931,0
727,1518.0606,0
728,1534.5943,0
729,1082.9053,0
730,772.43012,0
731,144.65163,0
732,-367.72137,0
733,-687.3131,0
734,-909.83331,0
735,-943.08273,0
736,-1059.7361,0
737,-1334.73,0
738,-1371.5596,0
739,-1183.8715,0
740,-1077.1376,0
741,-973.18516,0
742,-1065.9356,0
743,-1155.2958,0
744,-1401.6087,0
745,-962.44458,0
746,-792.02457,0
747,-335.83993,0
748,207.51057,0
749,798.36849,0
750,1433.3868,0
751,1016.7195,0
752,417.84024,0
753,38.794804,0
754,54.969219,0
755,-369.62924,0
756,-730.51035,0
757,-968.78235,0
758,-1131.2665,0
759,-1188.422,0
760,-1357.2053,0
761,-1451.6258,0
762,-1465.4239,0
763,-1165.7438,0
764,-1236.6718,0
765,-1228.1627,0
766,-1374.3685,0
767,-1253.3923,0
768,-1230.9526,0
769,-893.78259,0
770,-299.07293,0
771,242.71167,0
772,701.48022,0
773,1323.8872,0
774,1422.9494,0
775,903.8492,0
776,125.71765,0
777,-266.99286,0
778,-451.26082,0
779,-582.85329,0
780,-791.05705,0
781,-921.64334,0
782,-1070.0451,0
783,-1258.253,0
784,-1048.0367,0
785,-1096.8868,0
786,-1225.105,0
787,-1269.3488,0
788,-969.45684,0
789,-846.41724,0
790,-987.93145,0
791,-1187.4945,0
792,-1094.9163,0
793,-744.46546,0
794,-387.71449,0
795,327.14521,1
796,928.80074,1
797,1400.7612,1
798,1059.9121,1
799,539.76607,1
800,178.18319,1
801,-375.09473,1
802,-570.5831,1
803,-895.68216,1
804,-887.17005,1
805,-1090.6102,1
806,-1266.5831,1
807,-1317.0333,1
808,-1577.9461,1
809,-1387.5589,1
810,-1368.8968,1
811,-1235.7237,1
812,-1303.7429,1
813,-1396.3778,1
814,-1068.7393,1
815,-463.90122,1
816,169.34921,1
817,573.70619,1
818,964.78547,1
819,1247.3605,1
820,1452.1577,1
821,1305.4743,1
822,855.2083,1
823,268.03255,1
824,-121.06584,1
825,-410.15095,1
826,-216.18293,1
827,-547.50352,1
828,-947.72423,1
829,-1056.6858,1
830,-1141.935,1
831,-1078.7432,1
832,-1215.3793,1
833,-1426.0671,1
834,-1606.8056,1
835,-1570.8959,1
836,-1401.6969,1
837,-1379.1927,1
838,-1391.9665,1
839,-684.83242,1
840,-31.919963,1
841,-649.19441,1
842,-1218.1667,1
843,-1719.4733,1
844,-1823.7947,1
845,-1911.2862,1
846,-1428.8469,1
847,-1178.7229,1
848,-753.38792,1
849,-74.048866,1
850,214.65726,1
851,458.73619,1
852,771.41069,1
853,1241.1301,1
854,1428.3064,1
855,-1276.8312,1
856,-1151.5542,1
857,-1175.2843,1
858,-1251.4882,1
859,-1116.1592,1
860,-1188.1386,1
861,-1016.2716,1
862,-825.5709,1
863,-359.24096,1
864,277.41364,1
865,659.02859,1
866,1275.1498,1
867,1548.8407,1
868,1659.6215,1
869,1329.906,1
870,947.95039,1
871,313.5772,1
872,-124.78141,1
873,-468.41546,1
874,-831.23491,1
875,-966.26386,1
876,-947.51285,1
877,-1073.6082,1
878,-1586.0139,1
879,-1686.7161,1
880,-1611.9704,1
881,-1586.7402,1
882,-1292.0608,1
883,-1500.5203,1
884,-1382.7983,1
885,-1247.9446,1
886,-817.88577,1
887,-248.59633,1
888,341.54276,1
889,752.29547,1
890,1121.7854,1
891,1353.3984,1
892,1131.4956,1
893,924.19515,1
894,688.70523,1
895,111.44202,1
896,-326.33358,0
897,-411.60255,0
898,-718.11891,0
899,-1016.2827,0
900,-1114.6595,0
901,-1159.1519,0
902,-1528.1981,0
903,-1545.1357,0
904,-1327.9096,0
905,-1474.8906,0
906,-1524.1452,0
907,-1187.7849,0
908,-758.01776,0
909,-463.46684,0
910,28.131354,0
911,385.32622,0
912,583.19658,0
913,1094.3748,0
914,1465.1477,0
915,1401.902,0
916,641.61415,0
917,234.34971,0
918,-213.67646,0
919,-195.49738,0
920,-552.2836,0
921,-781.77756,0
922,-813.10216,0
923,-631.49256,0
924,-622.92672,0
925,-825.63048,0
926,-1118.186,0
927,-1184.3043,0
928,-1164.0083,0
929,-1101.1775,0
930,-1166.4901,0
931,-1233.552,0
932,-1124.8593,0
933,-825.61959,0
934,-378.45849,0
935,118.99162,0
936,712.48602,0
937,1532.087,0
938,1889.2463,0
939,1523.41,0
940,838.89985,0
941,371.88393,0
942,-161.59301,0
943,-554.68731,0
944,-662.17931,0
945,-947.15592,0
946,-1166.5,0
947,-1393.4686,0
948,-1456.4516,0
949,-1403.4459,0
950,-1223.6292,0
951,-1207.0606,0
952,-1163.5162,0
953,-1136.7758,0
954,-1115.4658,0
955,-1086.7973,0
956,-856.3358,0
957,-389.07818,0
958,-2.1994627,0
959,709.91526,0
960,1172.3813,0
961,1854.8747,0
962,1867.818,0
963,1291.2712,0
964,934.36038,0
965,537.38203,0
966,204.78791,0
967,-4.7639751,0
968,-474.70036,0
969,-844.70245,0
970,-990.10911,0
971,-1222.8134,0
972,-1291.1255,0
973,-1073.5748,0
974,-679.96685,0
975,-664.64257,0
976,-690.57853,0
977,-978.73595,0
978,-1255.9251,0
979,-1439.1783,0
980,-1257.8462,0
981,-406.86623,0
982,506.81824,0
983,1043.3311,0
984,1467.1003,0
985,2132.2489,0
986,1878.298,0
987,1253.0281,0
988,746.865,0
989,180.28572,0
990,-311.07492,0
991,-770.74929,0
992,-1193.8981,0
993,-1235.749,0
994,-1484.5004,0
995,-1612.3725,0
996,-1357.846,0
997,-1082.3423,0
998,-882.32564,0
999,-1077.541,0
1000,-1291.0264,0
1001,-1459.123,0
1002,-1466.7535,0
1003,-1249.5867,0
1004,-820.07056,0
1005,-316.90505,0
1006,517.3619,0
1007,1073.4715,0
1008,1470.3839,0
1009,1247.2795,0
1010,893.19591,0
1011,631.74269,0
1012,368.79738,0
1013,-58.156252,0
1014,-354.84678,0
1015,-910.32289,0
1016,-1117.7193,0
1017,-1116.2572,0
1018,-1344.8454,0
1019,-1495.5559,0
1020,-1384.5123,0
1021,-1237.3543,0
1022,-1088.2845,0
1023,-1056.3832,0
1024,-1300.6052,0
1025,-1171.1554,0
1026,-1117.6825,0
1027,-830.03409,0
1028,-76.510242,0
1029,748.2505,0
1030,1461.2651,0
1031,1711.4277,0
1032,1843.4214,0
1033,1330.4393,0
1034,818.29821,0
1035,255.87512,0
1036,-191.62046,0
1037,-543.19181,0
1038,-812.91683,0
1039,-1033.38,0
1040,-1063.654,0
1041,-1447.816,0
1042,-1515.727,0
1043,-1308.3243,0
1044,-1018.057,0
1045,-738.06829,0
1046,-702.72066,0
1047,-814.22864,0
1048,-1133.7652,0
1049,-1251.6993,0
1050,-1273.1365,0
1051,-892.52786,0
1052,-485.82923,0
1053,123.44719,0
1054,810.82671,0
1055,1234.1269,0
1056,1379.4374,0
1057,1209.3064,0
1058,838.19471,0
1059,120.74165,0
1060,-376.46669,0
1061,-423.28391,0
1062,-947.60677,0
1063,-1267.7526,0
1064,-1319.0878,0
1065,-1278.8132,0
1066,-1377.0637,0
1067,-1512.3001,0
1068,-1465.5172,0
1069,-978.04471,0
1070,-746.4164,0
1071,-766.05162,0
1072,-934.09307,0
1073,-1083.4525,0
1074,-818.54776,0
1075,-180.64765,0
1076,292.29042,0
1077,812.4266,0
1078,1486.1461,0
1079,1812.3798,0
1080,1209.7473,0
1081,702.48678,0
1082,571.34891,0
1083,428.61649,0
1084,182.94173,0
1085,-177.01355,0
1086,-784.99117,0
1087,-1069.5325,0
1088,-1275.256,0
1089,-1415.2038,0
1090,-1360.6259,0
1091,-1671.2992,0
1092,-1673.5147,0
1093,-1529.5181,0
1094,-1109.9473,0
1095,-839.74388,0
1096,-697.47093,0
1097,-754.66454,0
1098,-410.55262,0
1099,79.460087,0
1100,609.25349,0
1101,1107.1855,0
1102,1517.6407,0
1103,1380.822,0
1104,890.91186,0
1105,272.92628,0
1106,-104.91735,0
1107,-427.98518,0
1108,-681.78864,0
1109,-1106.958,0
1110,-1268.4446,0
1111,-1280.8118,0
1112,-1374.0305,0
1113,-1296.3584,0
1114,-1493.6556,0
1115,-1366.9571,0
1116,-1375.2679,0
1117,-1325.0206,0
1118,-1274.4022,0
1119,-1176.927,0
1120,-1055.6744,0
1121,-561.80222,0
1122,-22.721834,0
1123,496.63772,0
1124,1117.5652,0
1125,1578.6417,0
1126,1683.609,0
1127,1479.5174,0
1128,1399.0775,0
1129,1327.7513,0
1130,714.82798,0
1131,-55.354118,0
1132,-562.48165,0
1133,-833.02534,0
1134,-1321.0164,0
1135,-1313.391,0
1136,-1376.7901,0
1137,-1526.7504,0
1138,-1511.006,0
1139,-1380.8604,0
1140,-1258.433,0
1141,-1378.8953,0
1142,-1429.8048,0
1143,-1448.3557,0
1144,-1222.1419,0
1145,-575.29561,0
1146,109.34513,0
1147,748.6735,0
1148,1307.5025,0
1149,1684.2186,0
1150,1783.4372,0
1151,1156.0697,0
1152,666.16436,0
1153,592.10844,0
1154,360.80348,0
1155,46.246082,0
1156,7.0791369,0
1157,-382.16557,0
1158,-756.85579,0
1159,-1128.5393,0
1160,-1399.6986,0
1161,-1418.079,0
1162,-1248.7644,0
1163,-1345.0036,0
1164,-1284.7121,0
1165,-908.76603,0
1166,-615.86693,0
1167,-434.88822,0
1168,-141.83381,0
1169,51.484212,0
1170,555.66603,0
1171,1063.8776,0
1172,1562.7515,0
1173,1675.0216,0
1174,1273.4614,0
1175,761.26024,0
1176,518.41737,0
1177,5.5766362,0
1178,-394.93485,0
1179,-669.92683,0
1180,-1095.2801,0
1181,-1215.8767,0
1182,-1024.7846,0
1183,-836.26994,0
1184,-655.15232,0
1185,-600.19403,0
1186,-712.11957,0
1187,-1178.6172,0
1188,-1349.6256,0
1189,-1467.8959,0
1190,-1346.6369,0
1191,-990.03434,0
1192,-581.49654,0
1193,166.03245,0
1194,807.13357,0
1195,1275.8608,0
1196,1384.7478,0
1197,1198.2454,0
1198,951.56495,0
1199,457.50747,0
1200,-300.77599,0
1201,-725.56982,0
1202,-1104.4316,0
1203,-1368.58,0
1204,-1373.1592,0
1205,-1371.9598,0
1206,-1452.4874,0
1207,-1401.0046,0
1208,-1367.3636,0
1209,-1408.8432,0
1210,-1269.748,0
1211,-1086.8735,0
1212,-1115.7563,0
1213,-1073.2716,0
1214,-1081.5771,0
1215,-699.49918,0
1216,-132.62225,0
1217,698.58058,0
1218,1260.0537,0
1219,1530.4774,0
1220,1447.0275,0
1221,1028.5214,0
1222,635.33599,0
1223,459.90158,0
1224,-99.363975,0
1225,-481.4995,0
1226,-657.30119,0
1227,-738.55952,0
1228,-693.36756,0
1229,-935.30494,0
1230,-1118.637,0
1231,-1258.1942,0
1232,-1107.8762,0
1233,-992.36156,0
1234,-1075.1198,0
1235,-1167.7518,0
1236,-1413.7708,0
1237,-1415.3553,0
1238,-1276.8703,0
1239,-727.48624,0
1240,-183.18996,0
1241,448.20507,0
1242,1420.3071,0
1243,1571.918,0
1244,1330.9747,0
1245,1120.1561,0
1246,531.71367,0
1247,-141.49716,0
1248,-572.97261,0
1249,-629.91898,0
1250,-721.1301,0
1251,-948.66889,0
1252,-992.28867,0
1253,-1052.8197,0
1254,-1357.8065,0
1255,-1435.783,0
1256,-1193.951,0
1257,-955.20689,0
1258,-793.16909,0
1259,-883.84163,0
1260,-941.59755,0
1261,-734.25413,0
1262,-85.85777,0
1263,638.33081,0
1264,1162.3652,0
1265,1407.0469,0
1266,1522.9457,0
1267,1828.2185,0
1268,1341.2474,0
1269,1147.6777,0
1270,586.6762,0
1271,86.116036,0
1272,-219.08684,0
1273,-269.46548,0
1274,-482.39847,0
1275,-925.17116,0
1276,-1361.7147,0
1277,-1292.389,0
1278,-1008.2655,0
1279,-1053.2205,0
1280,-1185.6278,0
1281,-1355.482,0
1282,-1462.3326,0
1283,-1400.417,0
1284,-1274.2874,0
1285,-1070.9797,0
1286,-510.19069,0
1287,185.48641,0
1288,749.43378,0
1289,1207.733,0
1290,1436.5536,0
1291,1323.9309,0
1292,973.13877,0
1293,513.86166,0
1294,-47.14895,0
1295,-508.57504,0
1296,-636.27938,0
1297,-1012.6827,0
1298,-1189.9635,0
1299,-1097.6529,0
1300,-1126.0126,0
1301,-950.19632,0
1302,-996.34313,0
1303,-1280.6455,0
1304,-1510.3722,0
1305,-1314.0713,0
1306,-1343.074,0
1307,-1396.5869,0
1308,-1318.9788,0
1309,-583.26406,0
1310,-149.72902,0
1311,338.09118,0
1312,1432.5568,0
1313,2029.3748,0
1314,1934.6609,0
1315,1823.8264,0
1316,1185.9549,0
1317,548.26941,0
1318,-10.489456,0
1319,-244.96842,0
1320,-596.92467,0
1321,-699.82956,0
1322,-927.65667,0
1323,-1220.6422,0
1324,-1271.5032,0
1325,-1342.6822,0
1326,-1220.7743,0
1327,-1234.6479,0
1328,-1282.4004,0
1329,-1244.0783,0
1330,-1152.5628,0
1331,-1110.1508,0
1332,-989.34595,0
1333,-494.05707,0
1334,154.8427,0
1335,541.95128,0
1336,1013.1699,0
1337,1440.2006,0
1338,1252.1098,0
1339,1100.5965,0
